"","IDEOLOGIA","GOSTA_BOLSONARO","GOSTA_PT","GOSTA_LULA","INTERV_MIL_CRIME","INTERV_MIL_CORRUPCAO","INTERV_MIL_INST_POL","cluster","membership_cluster1","membership_cluster2","membership_cluster3"
"605",2,0,10,10,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"606",5,5,0,2,1,1,2,3,0.280947515276685,0.285812622484835,0.43323986223848
"607",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"608",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"609",0,0,10,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"610",7,10,0,0,2,1,1,1,0.872215103327468,0.0468121466911644,0.0809727499813682
"611",0,0,10,10,2,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"612",4,0,5,10,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"613",0,1,10,10,1,1,2,2,0.0096485042041423,0.970067274480514,0.0202842213153439
"614",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"615",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"616",10,10,0,0,2,2,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"617",5,5,7,6,2,1,1,3,0.280947515276685,0.285812622484835,0.43323986223848
"618",3,0,6,6,2,1,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"619",3,3,6,7,2,2,2,2,0.0862171967060754,0.703958514219055,0.20982428907487
"620",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"621",10,6,0,0,1,1,1,1,0.673843414082838,0.0550458370572463,0.271110748859915
"622",10,0,10,10,1,1,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"623",5,10,10,10,1,1,1,1,0.677120811412406,0.143693414348996,0.179185774238598
"624",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"625",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"626",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"627",10,10,0,0,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"628",4,9,4,9,2,1,1,1,0.544456847375703,0.224046378458182,0.231496774166116
"629",0,9,0,0,1,1,1,2,0.315177898481815,0.448523176600489,0.236298924917696
"630",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"631",5,0,8,10,1,1,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"632",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"633",2,0,10,10,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"634",9,8,1,0,2,1,1,1,0.962524793430876,0.00954038504422914,0.0279348215248949
"635",6,6,0,0,2,1,2,1,0.450770337356077,0.173034714493355,0.376194948150568
"636",5,8,0,0,2,1,1,1,0.577832761163517,0.181816931162981,0.240350307673502
"637",10,0,4,10,2,2,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"638",0,0,9,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"639",5,10,0,0,1,1,1,1,0.677120811412406,0.143693414348996,0.179185774238598
"640",10,8,5,10,2,2,2,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"641",10,8,7,7,2,2,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"642",10,0,10,10,1,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"643",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"644",10,0,10,10,2,2,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"645",8,8,9,9,1,1,2,1,0.908994400780259,0.025452049081644,0.065553550138097
"646",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"647",10,6,0,0,2,1,1,1,0.673843414082838,0.0550458370572463,0.271110748859915
"648",10,0,6,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"649",10,2,10,10,1,1,1,3,0.0773254207691387,0.0403850227277287,0.882289556503133
"650",10,8,0,2,1,1,2,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"651",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"652",2,1,1,5,2,2,2,2,0.00878278932129481,0.96649575342388,0.0247214572548252
"653",4,0,6,7,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"654",10,0,10,10,1,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"655",5,2,2,0,1,2,2,3,0.0965605897723887,0.3420759431636,0.561363467064012
"656",2,1,10,10,2,2,2,2,0.00878278932129481,0.96649575342388,0.0247214572548252
"657",8,8,0,0,2,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"658",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"659",10,7,0,0,2,2,2,1,0.848880198367097,0.0311876850968327,0.119932116536071
"660",5,0,10,10,2,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"661",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"662",5,1,7,8,1,1,2,3,0.077500068021449,0.366468352785861,0.55603157919269
"663",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"664",5,10,0,0,1,2,2,1,0.677120811412406,0.143693414348996,0.179185774238598
"665",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"666",10,9,0,0,1,1,2,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"667",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"668",10,10,0,4,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"669",8,8,5,4,1,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"670",5,6,3,6,1,2,2,1,0.383913481208722,0.252642042659962,0.363444476131316
"671",10,0,10,10,2,1,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"672",5,3,10,10,2,2,2,3,0.134041585002754,0.325953365517168,0.540005049480079
"673",5,5,6,0,2,2,1,3,0.280947515276685,0.285812622484835,0.43323986223848
"674",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"675",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"676",0,10,0,0,1,1,1,2,0.353637644137966,0.407216372177442,0.239145983684592
"677",3,0,8,8,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"678",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"679",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"680",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"681",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"682",5,5,8,10,2,2,1,3,0.280947515276685,0.285812622484835,0.43323986223848
"683",10,9,0,0,2,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"684",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"685",1,0,9,9,2,2,2,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"686",5,2,2,5,2,2,2,3,0.0965605897723887,0.3420759431636,0.561363467064012
"687",7,0,1,2,2,2,2,3,0.0352633155272779,0.0742637801201011,0.890472904352621
"688",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"689",10,0,5,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"690",5,0,4,7,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"691",10,6,0,0,2,2,2,1,0.673843414082838,0.0550458370572463,0.271110748859915
"692",10,6,10,10,2,1,2,1,0.673843414082838,0.0550458370572463,0.271110748859915
"693",8,5,10,10,2,2,2,3,0.374754060477184,0.0909364872875562,0.534309452235259
"694",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"695",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"696",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"697",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"698",4,2,0,2,1,1,2,2,0.0847620382364011,0.58117375111898,0.334064210644619
"699",10,5,0,0,1,1,1,3,0.462027183622565,0.0697868238365981,0.468185992540837
"700",5,7,7,8,2,2,2,1,0.488619041168091,0.215413755085824,0.295967203746085
"701",5,6,5,5,1,1,1,1,0.383913481208722,0.252642042659962,0.363444476131316
"702",10,5,0,0,2,2,1,3,0.462027183622565,0.0697868238365981,0.468185992540837
"703",10,0,10,10,1,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"704",8,5,2,0,2,1,2,3,0.374754060477184,0.0909364872875562,0.534309452235259
"705",10,9,0,0,1,1,2,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"706",6,8,5,3,2,2,2,1,0.688157108204545,0.115149635289689,0.196693256505766
"707",10,8,3,0,2,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"708",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"709",10,7,0,0,1,1,1,1,0.848880198367097,0.0311876850968327,0.119932116536071
"710",0,0,7,7,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"711",5,0,0,0,1,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"712",7,7,5,5,2,1,2,1,0.690850076742046,0.0878989716454263,0.221250951612528
"713",10,9,1,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"714",8,7,5,2,1,1,1,1,0.790358606609221,0.0507306537055148,0.158910739685265
"715",7,8,8,7,1,1,2,1,0.806395505103341,0.0615509621406489,0.132053532756011
"716",7,8,0,0,1,1,1,1,0.806395505103341,0.0615509621406489,0.132053532756011
"717",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"718",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"719",0,0,5,7,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"720",0,3,10,10,1,1,2,2,0.0465849324694996,0.874331538902289,0.0790835286282116
"721",2,0,9,10,1,1,1,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"722",0,3,10,9,1,1,1,2,0.0465849324694996,0.874331538902289,0.0790835286282116
"723",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"724",10,8,10,8,2,2,2,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"725",10,10,0,0,1,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"726",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"727",10,10,0,0,1,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"728",10,0,10,10,1,1,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"729",9,0,10,10,2,2,2,3,0.0309806029645403,0.03396540426544,0.93505399277002
"730",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"731",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"732",6,8,4,4,2,1,1,1,0.688157108204545,0.115149635289689,0.196693256505766
"733",9,9,0,0,1,1,1,1,0.997632632401428,0.000678227919121117,0.00168913967945149
"734",10,10,3,0,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"735",0,0,5,8,2,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"736",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"737",5,10,5,10,1,1,1,1,0.677120811412406,0.143693414348996,0.179185774238598
"738",5,7,7,8,2,1,1,1,0.488619041168091,0.215413755085824,0.295967203746085
"739",5,0,0,0,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"740",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"741",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"742",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"743",6,1,4,6,2,2,2,3,0.0579153084298822,0.156002119879951,0.786082571690167
"744",5,3,1,4,2,2,2,3,0.134041585002754,0.325953365517168,0.540005049480079
"745",4,1,10,10,2,2,2,2,0.0653290646375624,0.627055514757971,0.307615420604466
"746",10,7,0,5,2,1,2,1,0.848880198367097,0.0311876850968327,0.119932116536071
"747",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"748",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"749",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"750",0,0,8,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"751",10,5,0,0,2,2,2,3,0.462027183622565,0.0697868238365981,0.468185992540837
"752",5,2,0,0,1,1,1,3,0.0965605897723887,0.3420759431636,0.561363467064012
"753",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"754",7,9,8,10,1,1,2,1,0.862269900342267,0.0474892708335279,0.0902408288242053
"755",4,0,10,10,1,1,1,2,0.0578969456887985,0.646804014837214,0.295299039473988
"756",3,0,10,10,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"757",7,0,10,10,2,2,2,3,0.0352633155272779,0.0742637801201011,0.890472904352621
"758",10,5,5,5,2,2,2,3,0.462027183622565,0.0697868238365981,0.468185992540837
"759",10,10,8,6,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"760",4,0,6,7,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"761",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"762",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"763",10,0,5,10,1,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"764",10,0,10,10,2,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"765",9,5,5,8,1,1,1,3,0.419094565636593,0.0743783240785686,0.506527110284838
"766",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"767",10,10,4,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"768",0,0,7,9,1,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"769",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"770",10,0,10,10,1,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"771",10,1,7,7,2,1,1,3,0.0576004754370169,0.0398228171539922,0.902576707408991
"772",5,7,8,9,2,2,1,1,0.488619041168091,0.215413755085824,0.295967203746085
"773",8,8,10,9,1,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"774",0,0,8,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"775",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"776",10,10,10,10,2,1,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"777",2,0,10,10,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"778",8,10,0,0,1,1,1,1,0.946886856813528,0.0178553940368118,0.0352577491496606
"779",4,5,5,4,2,2,2,2,0.24037789916179,0.403837197222802,0.355784903615407
"780",1,1,7,9,2,2,2,2,0.00149667502996314,0.994929777587035,0.00357354738300189
"781",10,0,10,10,2,2,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"782",3,0,7,6,2,2,2,2,0.0303336817392185,0.853667235666579,0.115999082594203
"783",10,7,1,7,2,2,2,1,0.848880198367097,0.0311876850968327,0.119932116536071
"784",5,0,6,8,2,2,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"785",0,8,5,10,1,1,1,2,0.271295903276242,0.499387289121483,0.229316807602275
"786",10,8,3,3,2,2,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"787",2,0,9,10,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"788",0,0,0,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"789",5,10,10,10,2,1,1,1,0.677120811412406,0.143693414348996,0.179185774238598
"790",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"791",5,3,10,10,1,1,1,3,0.134041585002754,0.325953365517168,0.540005049480079
"792",10,0,10,10,1,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"793",5,0,1,4,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"794",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"795",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"796",5,6,5,3,2,2,2,1,0.383913481208722,0.252642042659962,0.363444476131316
"797",7,2,3,5,2,1,2,3,0.0329429716232004,0.042300749727022,0.924756278649777
"798",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"799",2,0,10,9,1,1,1,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"800",0,5,0,0,1,1,2,2,0.125899972043146,0.711760219445069,0.162339808511786
"801",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"802",0,5,8,10,1,1,1,2,0.125899972043146,0.711760219445069,0.162339808511786
"803",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"804",0,0,8,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"805",5,1,0,0,1,1,1,3,0.077500068021449,0.366468352785861,0.55603157919269
"806",9,8,2,0,1,2,2,1,0.962524793430876,0.00954038504422914,0.0279348215248949
"807",10,10,3,7,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"808",5,0,6,5,2,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"809",10,3,0,0,1,1,1,3,0.142780282763495,0.0531554174358033,0.804064299800702
"810",8,7,0,2,2,1,2,1,0.790358606609221,0.0507306537055148,0.158910739685265
"811",7,0,10,10,1,1,1,3,0.0352633155272779,0.0742637801201011,0.890472904352621
"812",2,10,0,0,1,2,1,1,0.44362499337481,0.317547251224259,0.238827755400931
"813",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"814",2,0,2,0,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"815",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"816",5,3,1,5,2,2,2,3,0.134041585002754,0.325953365517168,0.540005049480079
"817",7,7,2,1,1,1,1,1,0.690850076742046,0.0878989716454263,0.221250951612528
"818",4,0,0,6,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"819",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"820",8,1,7,7,1,2,2,3,0.00255576715492831,0.00299498157515471,0.994449251269917
"821",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"822",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"823",10,0,10,10,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"824",9,10,0,0,2,1,1,1,0.982832016164015,0.00538056526105506,0.01178741857493
"825",9,5,0,2,1,1,1,3,0.419094565636593,0.0743783240785686,0.506527110284838
"826",4,3,7,10,2,1,2,2,0.119269618546095,0.522305286818845,0.35842509463506
"827",0,0,4,5,2,2,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"828",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"829",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"830",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"831",10,5,0,0,1,1,1,3,0.462027183622565,0.0697868238365981,0.468185992540837
"832",10,10,0,0,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"833",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"834",7,0,9,10,2,2,2,3,0.0352633155272779,0.0742637801201011,0.890472904352621
"835",0,0,8,8,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"836",10,7,0,0,1,1,2,1,0.848880198367097,0.0311876850968327,0.119932116536071
"837",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"838",8,10,0,0,1,1,1,1,0.946886856813528,0.0178553940368118,0.0352577491496606
"839",5,0,7,8,2,1,1,3,0.0707433876848691,0.398343040195579,0.530913572119552
"840",8,10,2,3,1,1,2,1,0.946886856813528,0.0178553940368118,0.0352577491496606
"841",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"842",2,0,6,8,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"843",8,8,0,0,2,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"844",6,8,5,4,1,1,1,1,0.688157108204545,0.115149635289689,0.196693256505766
"845",9,4,8,8,2,2,2,3,0.213942626079979,0.0639646457016001,0.722092728218421
"846",7,7,0,0,2,1,2,1,0.690850076742046,0.0878989716454263,0.221250951612528
"847",3,3,8,10,2,2,2,2,0.0862171967060754,0.703958514219055,0.20982428907487
"848",8,8,0,0,2,2,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"849",5,3,0,0,2,1,2,3,0.134041585002754,0.325953365517168,0.540005049480079
"850",5,5,7,5,1,1,1,3,0.280947515276685,0.285812622484835,0.43323986223848
"851",10,9,0,0,2,2,2,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"852",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"853",0,0,10,10,1,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"854",10,9,0,0,1,1,1,1,0.985896933695699,0.00382492991739206,0.0102781363869092
"855",5,0,0,10,2,2,2,3,0.0707433876848691,0.398343040195579,0.530913572119552
"856",8,0,0,2,2,2,2,3,0.0215368910905608,0.0316172816459339,0.946845827263505
"857",10,0,10,7,2,2,2,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"858",8,0,0,0,2,2,1,3,0.0215368910905608,0.0316172816459339,0.946845827263505
"859",10,3,0,0,1,1,1,3,0.142780282763495,0.0531554174358033,0.804064299800702
"860",8,8,1,0,1,1,1,1,0.908994400780259,0.025452049081644,0.065553550138097
"861",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"862",0,0,6,10,2,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"863",0,3,5,6,2,1,2,2,0.0465849324694996,0.874331538902289,0.0790835286282116
"864",10,3,0,0,1,1,2,3,0.142780282763495,0.0531554174358033,0.804064299800702
"865",7,7,3,2,1,1,1,1,0.690850076742046,0.0878989716454263,0.221250951612528
"866",7,4,0,0,2,2,2,3,0.18564532822253,0.110966245225442,0.703388426552028
"867",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"868",9,10,8,9,2,2,1,1,0.982832016164015,0.00538056526105506,0.01178741857493
"869",5,8,0,1,1,1,2,1,0.577832761163517,0.181816931162981,0.240350307673502
"870",10,6,3,0,1,1,1,1,0.673843414082838,0.0550458370572463,0.271110748859915
"871",6,6,0,0,1,1,1,1,0.450770337356077,0.173034714493355,0.376194948150568
"872",10,10,1,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"873",10,10,10,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"874",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"875",10,10,2,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"876",10,0,10,10,2,1,1,3,0.0632127688785635,0.0550026674258473,0.881784563695589
"877",1,0,3,5,2,2,2,2,0.0018445236898459,0.993375609038411,0.00477986727174346
"878",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"879",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"880",5,2,10,10,1,1,1,3,0.0965605897723887,0.3420759431636,0.561363467064012
"881",0,3,5,5,1,1,1,2,0.0465849324694996,0.874331538902289,0.0790835286282116
"882",0,0,10,10,1,1,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"883",0,0,10,10,2,1,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"884",10,10,9,10,2,2,2,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"885",0,0,10,10,1,2,1,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"886",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"887",5,10,0,0,2,2,2,1,0.677120811412406,0.143693414348996,0.179185774238598
"888",7,3,2,2,2,1,1,3,0.0826918450421878,0.0747979613814494,0.842510193576363
"889",6,7,0,5,2,1,2,1,0.58440735119773,0.143502234999368,0.272090413802902
"890",5,5,0,5,2,2,2,3,0.280947515276685,0.285812622484835,0.43323986223848
"891",3,9,10,10,1,1,1,1,0.46438427342724,0.291051668067123,0.244564058505637
"892",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"893",8,7,5,6,2,2,2,1,0.790358606609221,0.0507306537055148,0.158910739685265
"894",10,7,0,0,1,1,2,1,0.848880198367097,0.0311876850968327,0.119932116536071
"895",8,8,0,0,2,2,2,1,0.908994400780259,0.025452049081644,0.065553550138097
"896",0,0,5,10,1,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"897",4,0,7,10,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"898",0,0,7,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"899",2,0,6,9,2,2,2,2,0.00830528224835712,0.966185376536416,0.0255093412152266
"900",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"901",7,8,0,0,2,2,2,1,0.806395505103341,0.0615509621406489,0.132053532756011
"902",0,0,7,9,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"903",10,10,0,0,2,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"904",0,0,10,10,2,2,2,2,0.00919622310310039,0.969962079593613,0.0208416973032866
"905",10,5,0,0,2,1,2,3,0.462027183622565,0.0697868238365981,0.468185992540837
"906",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
"907",5,2,4,4,2,1,1,3,0.0965605897723887,0.3420759431636,0.561363467064012
"908",5,9,0,0,1,1,1,1,0.641005342956574,0.157427393800469,0.201567263242958
"909",7,7,0,0,1,1,1,1,0.690850076742046,0.0878989716454263,0.221250951612528
"910",10,8,0,0,1,1,1,1,0.951732840958691,0.0116206004735443,0.0366465585677645
"911",9,9,0,0,2,1,1,1,0.997632632401428,0.000678227919121117,0.00168913967945149
"912",10,5,0,0,2,2,2,3,0.462027183622565,0.0697868238365981,0.468185992540837
"913",5,4,5,5,2,2,1,3,0.195220973867607,0.309805566138108,0.494973459994285
"914",4,4,7,7,2,2,2,2,0.171166099005819,0.461947482239391,0.36688641875479
"915",4,0,1,4,2,2,2,2,0.0578969456887985,0.646804014837214,0.295299039473988
"916",10,10,0,0,1,1,1,1,0.974344548644874,0.00763781631334832,0.0180176350417773
